species,species_class,accepted_or_outgroup,retained_markers,pct_markers,atpB_rbcL,ITS,matK,ndhF_rpl32,pepC_like,psbA_trnH,rbcL,rpL16,rpl32_trnL,trnL_trnF,trnS_trnG,species_clean,checklist_pureName,checklist_fullName,checklist_author,checklist_rank,checklist_taxon,checklist_uuid,in_checklist,in_alignment,in_ml_tree,in_chrono_tree,is_outgroup,is_ingroup,has_sequences,in_phylogeny,accepted_in_checklist,status_pipeline,record_status,iucn_found,iucn_category,iucn_category_name,iucn_year,iucn_latest,iucn_criteria,iucn_url,iucn_family,iucn_authority,iucn_common_name,iucn_synonyms,iucn_population_trend,iucn_population_trend_code,iucn_locations,iucn_location_codes,iucn_num_locations,iucn_endemic_locations,iucn_endemic_location_codes,iucn_num_endemic_locations,iucn_is_endemic,iucn_habitat_names,iucn_habitat_codes,iucn_threat_names,iucn_threat_codes,iucn_system_names,iucn_system_codes,iucn_realm_names,iucn_realm_codes,iucn_growth_form_names,iucn_growth_form_codes,iucn_use_trade_names,iucn_use_trade_codes,iucn_doc_range,iucn_doc_habitats,iucn_doc_threats,iucn_doc_rationale,query_status,error_message
Airampoa_tilcarensis,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Airampoa tilcarensis,Airampoa tilcarensis,Airampoa tilcarensis (Backeb.) Doweld,(Backeb.) Doweld,Species,Airampoa tilcarensis (Backeb.) Doweld sec. Doweld 2002,bf6882c4-282d-4cf9-a7b1-2b96b7329326,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Anacampseros_albissima,outgroup,TRUE,1,9.09,-,-,DQ855856.1,-,-,-,-,-,-,-,-,Anacampseros albissima,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,outgroup_reference,accepted_outgroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,missing value where TRUE/FALSE needed
Anacampseros_australiana,outgroup,TRUE,2,18.18,-,L78013.1,DQ855855.1,-,-,-,-,-,-,-,-,Anacampseros australiana,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,outgroup_reference,accepted_outgroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Anacampseros_coahuilensis,outgroup,TRUE,2,18.18,-,-,AY042661.1,-,-,-,AY875246.1,-,-,-,-,Anacampseros coahuilensis,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,outgroup_reference,accepted_outgroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Anacampseros_crinita,outgroup,TRUE,1,9.09,-,-,MF350171.1,-,-,-,-,-,-,-,-,Anacampseros crinita,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,outgroup_reference,accepted_outgroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Anacampseros_karasmontana,outgroup,TRUE,1,9.09,-,-,DQ855859.1,-,-,-,-,-,-,-,-,Anacampseros karasmontana,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,outgroup_reference,accepted_outgroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Anacampseros_kurtzii,outgroup,TRUE,1,9.09,-,L78063.1,-,-,-,-,-,-,-,-,-,Anacampseros kurtzii,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,outgroup_reference,accepted_outgroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Anacampseros_papyracea,outgroup,TRUE,2,18.18,-,-,AY042545.1,-,-,-,AM235079.1,-,-,-,-,Anacampseros papyracea,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,outgroup_reference,accepted_outgroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Anacampseros_quinaria,outgroup,TRUE,1,9.09,-,L78012.1,-,-,-,-,-,-,-,-,-,Anacampseros quinaria,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,outgroup_reference,accepted_outgroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,missing value where TRUE/FALSE needed
Anacampseros_recurvata,outgroup,TRUE,2,18.18,-,L78014.1,DQ855858.1,-,-,-,-,-,-,-,-,Anacampseros recurvata,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,outgroup_reference,accepted_outgroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Anacampseros_retusa,outgroup,TRUE,1,9.09,-,-,DQ855860.1,-,-,-,-,-,-,-,-,Anacampseros retusa,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,outgroup_reference,accepted_outgroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Anacampseros_subnuda,outgroup,TRUE,1,9.09,-,-,DQ855861.1,-,-,-,-,-,-,-,-,Anacampseros subnuda,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,outgroup_reference,accepted_outgroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Anacampseros_telephiastrum,outgroup,TRUE,1,9.09,-,-,AY875373.1,-,-,-,-,-,-,-,-,Anacampseros telephiastrum,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,outgroup_reference,accepted_outgroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Anacampseros_vulcanensis,outgroup,TRUE,2,18.18,-,L78060.1,AF542597.1,-,-,-,-,-,-,-,-,Anacampseros vulcanensis,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,outgroup_reference,accepted_outgroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Aporocactus_flagelliformis,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aporocactus flagelliformis,Aporocactus flagelliformis,Aporocactus flagelliformis (L.) Lem.,(L.) Lem.,Species,Aporocactus flagelliformis (L.) Lem. sec. Korotkova & al. 2017,7114a8f3-6610-411d-b559-c28e7821cf1c,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Aporocactus_martianus,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Aporocactus martianus,Aporocactus martianus,Aporocactus martianus (Zucc.) Britton & Rose,(Zucc.) Britton & Rose,Species,Aporocactus martianus (Zucc.) Britton & Rose sec. Korotkova & al. 2017,ba359e59-09f1-4ed9-8c7c-7ed45e9325be,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Ariocarpus_agavoides,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ariocarpus agavoides,Ariocarpus agavoides,Ariocarpus agavoides (Castañeda) E.F.Anderson,(Castañeda) E.F.Anderson,Species,Ariocarpus agavoides (Castañeda) E.F.Anderson sec. Hernández & Gómez-Hinostrosa 2011,9770d0d5-dd0d-425f-85c3-4e5a9c249ffd,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,TRUE,EN,Endangered,2013,TRUE,B1ab(v)+2ab(v),https://www.iucnredlist.org/species/40956/2946887,CACTACEAE,(Castañeda) E.F.Anderson,Magueyito; Tamaulipas Living Rock Cactus,Neogomesia agavioides Castañeda,Decreasing,1,San Luis Potosí; Tamaulipas; Mexico,MXE-SL; MXE-TA; MX,3,Mexico,MX,1,TRUE,Shrubland - Subtropical/Tropical Dry,3_5,Intentional use (species is the target),5_2_1,Terrestrial,0,Nearctic,4,Succulent - form unknown,SC,"Food - human; Pets/display animals, horticulture",1; 13,"This species occurs in the Mexican states of Tamaulipas and San Luis Potosí. Early observations indicated that this species occurred in few areas around the city of Tula, Mexico, and were being heavily impacted by illegal collecting and urban development (Anderson <em>et al</em>. 1994). However, relatively recent fieldwork has clearly shown the species to occur over 400 km² (Fitz Maurice 1999;&#160;Hernández and Gómez-Hinostrosa 2011).",The species grows in xerophile shrubland among outcrops of calcareous rocks.,Illegal collecting is the main threat. It is not known if the local harvesting for the roots is a threat or not.,"<em>Ariocarpus agavoides</em> qualifies as Endangered because of its reduced extent of occurrence (EOO is 2,072 km²) and because the population is severely fragmented (although known from six locations). Even though the population is quite large and appears to be reproducing, there is a continuing decline in the overall population due to illegal collection.",success,NA
Ariocarpus_bravoanus,ingroup,TRUE,3,27.27,-,-,-,-,HM041537.1,-,-,HM041382.1,-,HM041227.1,-,Ariocarpus bravoanus,Ariocarpus bravoanus,Ariocarpus bravoanus H.M.Hern. & E.F.Anderson,H.M.Hern. & E.F.Anderson,Species,Ariocarpus bravoanus H.M.Hern. & E.F.Anderson sec. Hunt 2016,1cc3c471-b8cf-4210-a4a8-96b011b07697,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,EN,Endangered,2013,TRUE,"B1ab(ii,iii,v)",https://www.iucnredlist.org/species/40957/2947027,CACTACEAE,H.M.Hern. &amp; E.F.Anderson,NA,NA,Decreasing,1,San Luis Potosí; Mexico,MXE-SL; MX,2,Mexico,MX,1,TRUE,Shrubland - Subtropical/Tropical Dry,3_5,Intentional use (species is the target); Work & other activities; Small-holder farming,5_2_1; 6_3; 2_1_2,Terrestrial,0,Nearctic,4,Succulent - shrub,SH,"Establishing ex-situ production *; Medicine - human & veterinary; Pets/display animals, horticulture",16; 3; 13,"This cactus can be found on the edge of the Chihuahuan Desert, in the state of San Luis Potosí, Mexico.  Early observations indicated that this species occurred in a single small area, where it had been accidentally discovered. The original location has become well-known to collectors and the population has been severely depleted, with more than 70% of the plants removed within the late 1990s. However, recent fieldwork has shown additional nearby subpopulations that are at present undisturbed. The decision to place <em>Ariocarpus fissuratus</em> var. <em> hintonii</em> as a subspecies under this species, greatly expanded the known range. The species occurs at elevations raging from 1,500 to 2,000 m asl.",This species grows in xerophytic shrubland among outcrops of limestone rocks.  The habitat is locally classified as <em>matorral desértico micrófilo</em> (Rzedowski 1978).,"One location is very near a village, and there is a serious threat of habitat alteration. The site is also known to collectors and there is definite evidence of illegal collecting.  In fact, plants of this species have been confiscated in Europe.  Other sites are far from villages or other human activities, so there is less likelihood that those localities will be affected by habitat alteration.  However, the number of individual plants in each locality (except for the newly discovered one) is only in the thousands, so collectors could quickly decimate any of these small populations.  Local people also use several <em>Ariocarpus</em> species, including <em>A. bravoanus</em>, for medicinal purposes. One of the subpopulations of the nominate subspecies was destroyed by agricultural development, which turned the area into a maize field. A graduate student from Universidad Nacional Autónoma de México (UNAM) painted all the plants at the type locality with a red enamel paint and also put a copper nail into each plant with coloured beads attached as part of a study to determine the growth rates of the species. This served to highlight where the plants were to collectors, and as a result all the healthy and best-looking plants were removed. It is suspected that the growth rate and reproductive potential of the plants would be reduced as a consequence of the paint (Hernández 2008).","The extent of occurrence for <em>Ariocarpus bravoanus </em>is about 2,000 km², the population is severely fragmented, and there is continuing decline due to the impacts of illegal collection, agricultural activities and other human disturbance. Some of the locations have been severely depleted by collectors and at least one was completely destroyed by agriculture. The species is therefore listed as Endangered under criterion B1ab(ii,iii,v). Some localities are still untouched, but should collectors find these, the status of the species may need to be reassessed. Both subspecies would also qualify for listing as Endangered.",success,NA
Ariocarpus_drabi,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ariocarpus drabi,Ariocarpus ×drabi,Ariocarpus ×drabi Halda & Sladk.,Halda & Sladk.,Species,Ariocarpus ×drabi Halda & Sladk. sec. WFO 2019,2eada356-6c2b-47f9-889c-408cc79535cd,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,unsampled_checklist_gap,unsampled_ingroup,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,error,No results returned for query. (HTTP 404)
Ariocarpus_fissuratus,ingroup,TRUE,4,36.36,-,-,MK449030.1,-,-,-,MK449087.1,HM041383.1,-,HM041228.1,-,Ariocarpus fissuratus,Ariocarpus fissuratus,Ariocarpus fissuratus (Engelm.) K.Schum.,(Engelm.) K.Schum.,Species,Ariocarpus fissuratus (Engelm.) K.Schum. sec. Hernández & Gómez-Hinostrosa 2011,8a8cb5ed-f3f7-4d47-83ad-5ecc3dff679a,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152093/121435805,CACTACEAE,(Engelm.) K.Schum.,Chautle-living Rock,Anhalonium fissuratum Engelm.,Unknown,3,Chihuahua; Zacatecas; Texas; Durango; Coahuila; Mexico; United States,MXE-CU; MXE-ZA; TEX-OO; MXE-DU; MXE-CO; MX; US,7,NA,NA,0,FALSE,Shrubland - Subtropical/Tropical Dry,3_5,Intentional use (species is the target),5_2_1,Terrestrial,0,Nearctic,4,Succulent - form unknown,SC,"Pets/display animals, horticulture",13,"The species is distributed in the Mexican states of Chihuahua, Coahuila, Durango, and Zacatecas, and in the United States in Texas (Hernández <span style=""font-style: italic;"">et al</span>. 2004). It occurs from Presidio County, Texas southeast along the Rio Grande and near the lower Pecos River. In Mexico, it occurs near the Rio Grande in the adjacent states of Chihuahua and Coahuila. This cactus grows at altitudes between 500 and 1,170 m asl.","This species grows on limestone plains (and areas of gentle slopes) in regions of xerophyllous scrub, rarely occurring in gypseous soils (Powell and Weedin 2004). It occurs on hills or ridges in desert at altitudes from 500 to 1,170 m asl (Kartesz 1994, Hernández and Gómez-Hinostrosa 2011).",There is illegal collection of the species from the wild but at a diminishing rate.,"<em>Ariocarpus fissuratus</em> is considered to be Least Concern as it is wide ranging, occurs in relatively large populations, and is not declining enough to trigger a threatened listing.",success,NA
Ariocarpus_kotschoubeyanus,ingroup,TRUE,3,27.27,-,-,MK449031.1,-,-,-,MK449088.1,-,-,MK449216.1,-,Ariocarpus kotschoubeyanus,Ariocarpus kotschoubeyanus,Ariocarpus kotschoubeyanus (Lem.) K.Schum.,(Lem.) K.Schum.,Species,Ariocarpus kotschoubeyanus (Lem.) K.Schum. sec. Hernández & Gómez-Hinostrosa 2011,e6c5ff53-b564-4ec4-a9f5-6b001a420a17,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,NT,Near Threatened,2017,TRUE,NA,https://www.iucnredlist.org/species/41217/121435216,CACTACEAE,(Lem.) K.Schum.,Pezuña de Venado,Anhalonium kostschoubeyanum Lem.,Decreasing,1,San Luis Potosí; Zacatecas; Tamaulipas; Nuevo León; Coahuila; Querétaro; Mexico,MXE-SL; MXE-ZA; MXE-TA; MXE-NL; MXE-CO; MXE-QU; MX,7,Mexico,MX,1,TRUE,Shrubland - Subtropical/Tropical Dry,3_5,Intentional use (species is the target); Small-holder farming; Type Unknown/Unrecorded; Housing & urban areas,5_2_1; 2_1_2; 9_1_3; 1_1,Terrestrial,0,Nearctic,4,Succulent - shrub,SH,"Establishing ex-situ production *; Pets/display animals, horticulture; Medicine - human & veterinary",16; 13; 3,"This cactus is widely distributed in Mexico. It occurs from west of Saltillo, Coahulia and Nuevo León southwards into the state of Querétaro (Hernández and Gómez-Hinostrosa 2011). The extent of occurrence is over 60,000 km². However, the area of occupancy is quite small because of the specialized nature of its habitat (Hernández <span style=""font-style: italic;"">et al</span>. 2010).","This species occurs in and around the edges of the Chihuahuan Desert, where it grows on calcareous or gypsum soils.  The species is mostly confined to silty flood plains (Hernández and Gómez-Hinostrosa 2011).  Some of these areas become flooded periodically during the summer rainy season.  As the plants never rise above ground level, they are very difficult to see; in addition, silt often blows over them in the dry season, completely hiding them (Anderson <em>et al</em>. 1994).  The habitat is locally classified as <em>matorral desértico micrófilo</em> and <em>mezquital extradesértico</em> (Rzedowski 1978).","The main threats to this species are human settlements, waste dumps, illegal collecting, and local medicinal uses.  Some localities have been partly depleted by illegal collectors. Others were partly depleted by illegal collectors and for local medicinal uses and are also declining due to human activities (Sotomayor <em>et al.</em> 2001). Many of the areas where it occurs are suitable for agricultural expansion, depending on the availability of water for irrigation.","<em>Ariocarpus kotschoubeyanus</em> has a very wide distribution (its extent of occurrence is about 60,000 km²) and has a very large population (<em>ca</em> 100,000 mature individuals). However, the distribution is extremely fragmented primarily because the species is an edaphic specialist (Hernández and Navarro 2007), but there is also habitat loss and degradation. The subpopulations are very disjunct, but known from at least 35 locations. Many of the locations are threatened by local people who collect the plants for medicinal purposes. The species is also impacted by habitat destruction and habitat degradation through human activities. This cactus will soon be extirpated at some locations. It is listed as Near Threatened because it nearly qualifies for listing in a threatened category under criterion B2ab(ii,v) because the area of occupancy is likely to be close to, if not below the threshold level for Vulnerable, plus the degree of fragmentation and continuing decline. The number of locations and size of the population are all that are keeping this species from being listed in a threatened category.",success,NA
Ariocarpus_retusus,ingroup,TRUE,5,45.45,-,ON176045.1,MK449033.1,-,-,-,MK449089.1,AF267919.1,-,MK449217.1,-,Ariocarpus retusus,Ariocarpus retusus,Ariocarpus retusus Scheidw.,Scheidw.,Species,Ariocarpus retusus Scheidw. sec. Hernández & Gómez-Hinostrosa 2011,88b9bd92-61bc-49e8-9df4-80b50edaf68c,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152733/121364672,CACTACEAE,Scheidw.,Biznaga-Maguey; Chaute; Chautle; Cimarrón; Falso Peyote; Peyote; Peyote Cimarrón,NA,Stable,2,Coahuila; Nuevo León; San Luis Potosí; Tamaulipas; Mexico,MXE-CO; MXE-NL; MXE-SL; MXE-TA; MX,5,Mexico,MX,1,TRUE,Grassland - Temperate; Shrubland - Subtropical/Tropical Dry,4_4; 3_5,Intentional use (species is the target); Small-holder farming,5_2_1; 2_1_2,Terrestrial,0,Nearctic,4,Succulent - shrub,SH,"Pets/display animals, horticulture; Establishing ex-situ production *",13; 16,"This species is endemic to Mexico, but is widely distributed and common in the states of Coahuila, Nuevo León, San Luis Potosí and Tamaulipas (Hunt <span style=""font-style: italic;"">et al.</span> 2006).","The species tends to favour limestone and rocky slopes (Goettsch and Hernández 2006) in semi-desert vegetation. The original range of this species extended from Coahuila and Nuevo León in the north to San Luis Potosí in the south. However, much of this range has been modified by agricultural development. <br/><span style=""font-style: italic;"">A. retusus</span> is a perennial and obligate gypsophile, occurring regularly in <span style=""font-style: italic;"">Muhlenbergia </span>grassland and <span style=""font-style: italic;"">Bouteloua </span>grassland in Central Mexico (Meyer <span style=""font-style: italic;"">et al.</span> 1992). <span style=""font-style: italic;"">Ariocarpus </span>species are the only succulents present in the <span style=""font-style: italic;"">Muhlenbergia </span>grassland <span style=""font-style: italic;""></span>(Meyer <span style=""font-style: italic;"">et al</span>. 1992).","This species is threatened by illegal collecting and agricultural development, however, they do not represent major threats.","<em>Ariocarpus retusus</em> is listed as Least Concern due to its large range, number of known subpopulations, number of plants, and low threat over its entire population.",success,NA
Ariocarpus_scaphirostris,ingroup,TRUE,4,36.36,-,-,MK449034.1,-,-,-,MK449091.1,MK449157.1,-,MK449219.1,-,Ariocarpus scaphirostris,Ariocarpus scaphirostris,Ariocarpus scaphirostris Boed.,Boed.,Species,Ariocarpus scaphirostris Boed. sec. Hernández & Gómez-Hinostrosa 2011,ab725e28-c154-4a1a-ab4a-012d71463f8d,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,EN,Endangered,2013,TRUE,"B1ab(iii,v)+2ab(iii,v)",https://www.iucnredlist.org/species/40960/2947532,CACTACEAE,Boed.,NA,NA,Decreasing,1,Nuevo León; Mexico,MXE-NL; MX,2,Mexico,MX,1,TRUE,Shrubland - Subtropical/Tropical Dry,3_5,Intentional use (species is the target); Mining & quarrying; Work & other activities,5_2_1; 3_2; 6_3,Terrestrial,0,Nearctic,4,Succulent - shrub,SH,"Establishing ex-situ production *; Pets/display animals, horticulture; Medicine - human & veterinary",16; 13; 3,"Early observations indicated that this species was restricted to one small locality in the Valley of Rayones in the state of Nuevo León, Mexico. More recently, G.S. Hinton (pers. comm.) has found a wider distribution in this location, and it is now confirmed that there are three distinct locations. The area of occupancy is about 12 km² (Hernández and Gómez-Hinostrosa 2011) and the extent of occurrence is less than 100 km².","This cactus grows in xerophytic shrubland (on the edge of the Chihuahuan Desert), on calcareous shale hills (very fine-grained soils) and slopes. The tubercles just stick out of the ground.","Illegal collecting and mining of limestone for construction materials are the main threats. Collection for medicinal purposes may also pose a threat. A student from Universidad Nacional Autónoma de México (UNAM) is studying growth rates in this species and has probably painted plants with red enamel paint as she did with <span style=""font-style: italic;"">A. bravoanus</span> (Hernández 2008), which has helped to draw attention of collectors to where the plants occur.","<em>Ariocarpus scaphirostris </em>has a small range (extent of occurrence is &lt;100 km² and area of occupancy is about 12 km²). It is known from three locations, and there is continuing decline due to the impacts of illegal collection and the destruction of part of a colony by quarrying. Hence, the species is listed as Endangered.",success,NA
Ariocarpus_trigonus,ingroup,TRUE,3,27.27,-,-,MK449032.1,-,-,-,MK449090.1,-,-,MK284149.1,-,Ariocarpus trigonus,Ariocarpus trigonus,Ariocarpus trigonus (F.A.C.Weber) K.Schum.,(F.A.C.Weber) K.Schum.,Species,Ariocarpus trigonus (F.A.C.Weber) K.Schum. sec. Hernández & Gómez-Hinostrosa 2011,19659632-7f99-4512-a104-889a2823658c,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,sampled_and_dated,sampled_ingroup,TRUE,LC,Least Concern,2017,TRUE,NA,https://www.iucnredlist.org/species/152792/121488588,CACTACEAE,(F.A.C. Weber) K.Schum.,NA,Anhalonium trigonum F.A.C.Weber,Stable,2,Tamaulipas; Nuevo León; Mexico,MXE-TA; MXE-NL; MX,3,Mexico,MX,1,TRUE,Shrubland - Subtropical/Tropical Dry,3_5,Intentional use (species is the target); Small-holder farming,5_2_1; 2_1_2,Terrestrial,0,Nearctic; Neotropical,4; 5,Succulent - shrub,SH,"Establishing ex-situ production *; Pets/display animals, horticulture",16; 13,"This species is endemic to Mexico, where it occurs in the states of Nuevo León and Tamaulipas. The original range of this species extended from north of Monterrey, southwards on the east side of the Sierra Madre Oriental to approximately Ciudad Victoria. It is also commonly found in the Valley of Jaumave, west of Ciudad Victoria. However, much of this range has been modified by agricultural development, particularly that area east of the Sierra. The plants occur at numerous localities throughout the Valley of Jaumave.",This species is found in semi-desert shrubland among outcrops of calcareous rocks.,This species is threatened by illegal collecting and land conversion for small holder farming of corn.,"<em>Ariocarpus trigonus </em>is listed as Least Concern due to its large range, number of known subpopulations, number of plants, and low threat over its entire population.",success,NA
