Genus,Specie_name,main,Clade,Subfam,Family,Annot_level_1,Annot_level_2,Annot_level_3,Annot_level_4
Opuntia,Opuntia_quitensis,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_rastrera,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_repens,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_rioplatensis,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_robusta,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_rufida,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_sanguinea,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_santa_rita,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_scheeri,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_schumannii,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_setispina,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_soederstromiana,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_spinulifera,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_stenopetala,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_streptacantha,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_stricta,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_strigil,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_sulphurea,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_tapona,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_tehuacana,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_tehuantepecana,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_tomentosa,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_tortispina,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_triacantha,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_tuna,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_undulata,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_vaseyi,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_velizii,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_velutina,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_ventanensis,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Opuntia,Opuntia_wilcoxii,Opuntieae,Opuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Opuntieae
Oreocereus,Oreocereus_celsianus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Oreocereus,Oreocereus_fossulatus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Oreocereus,Oreocereus_hempelianus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Oreocereus,Oreocereus_leucotrichus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Oreocereus,Oreocereus_ritteri,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Oreocereus,Oreocereus_tacnaensis,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Oreocereus,Oreocereus_trollii,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Oroya,Oroya_borchersii,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Oroya,Oroya_peruviana,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pachycereus,Pachycereus_grandis,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pachycerinae
Pachycereus,Pachycereus_pecten_aboriginum,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pachycerinae
Pachycereus,Pachycereus_pringlei,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pachycerinae
Pachycereus,Pachycereus_tepamo,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pachycerinae
Pachycereus,Pachycereus_weberi,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pachycerinae
Parodia,Parodia_alacriportana,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_ayopayana,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_chrysacanthion,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_comarapana,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_concinna,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_erinacea,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_formosa,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_haselbergii,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_horstii,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_langsdorfii,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_lenninghausii,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_maassii,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_magnifica,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_mammulosa,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_microsperma,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_ottonis,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_rudibuenekeri,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_schumanniana,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_scopa,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_stuemeri,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_subterranea,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Parodia,Parodia_tenuicylindrica,Core II,Notocacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,Notocacteae
Pediocactus,Pediocactus_peeblesianus,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Pediocactus,Pediocactus_simpsonii,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Pelecyphora,Pelecyphora_alversonii,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Pelecyphora,Pelecyphora_aselliformis,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Pelecyphora,Pelecyphora_duncanii,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Pelecyphora,Pelecyphora_laredoi,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Pelecyphora,Pelecyphora_missouriensis,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Pelecyphora,Pelecyphora_strobiliformis,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Peniocereus,Peniocereus_greggii,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pachycerinae
Peniocereus,Peniocereus_johnstonii,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pachycerinae
Peniocereus,Peniocereus_lazaro_cardenasii,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pachycerinae
Peniocereus,Peniocereus_marianus,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pachycerinae
Peniocereus,Peniocereus_marnierianus,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Hylocereeae
Peniocereus,Peniocereus_striatus,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pachycerinae
Peniocereus,Peniocereus_viperinus,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pachycerinae
Peniocereus,Peniocereus_zopilotensis,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pachycerinae
Pereskia,Pereskia_aculeata,Pereskia,Pereskia,Pereskioideae,Cactaceae,Cactaceae,,,Pereskia
Pereskia,Pereskia_bahiensis,Pereskia,Pereskia,Pereskioideae,Cactaceae,Cactaceae,,,Pereskia
Pereskia,Pereskia_diaz_romeroana,Pereskia,Pereskia,Pereskioideae,Cactaceae,Cactaceae,,,Pereskia
Pereskia,Pereskia_grandifolia,Pereskia,Pereskia,Pereskioideae,Cactaceae,Cactaceae,,,Pereskia
Pereskia,Pereskia_horrida,Pereskia,Pereskia,Pereskioideae,Cactaceae,Cactaceae,,,Pereskia
Pereskia,Pereskia_nemorosa,Pereskia,Pereskia,Pereskioideae,Cactaceae,Cactaceae,,,Pereskia
Pereskia,Pereskia_sacharosa,Pereskia,Pereskia,Pereskioideae,Cactaceae,Cactaceae,,,Pereskia
Pereskia,Pereskia_stenantha,Pereskia,Pereskia,Pereskioideae,Cactaceae,Cactaceae,,,Pereskia
Pereskia,Pereskia_weberiana,Pereskia,Pereskia,Pereskioideae,Cactaceae,Cactaceae,,,Pereskia
Pereskiopsis,Pereskiopsis_aquosa,Cylindropuntieae,Cylindropuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Cylindropuntieae
Pereskiopsis,Pereskiopsis_diguetii,Cylindropuntieae,Cylindropuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Cylindropuntieae
Pereskiopsis,Pereskiopsis_porteri,Cylindropuntieae,Cylindropuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Cylindropuntieae
Pereskiopsis,Pereskiopsis_rotundifolia,Cylindropuntieae,Cylindropuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Cylindropuntieae
Pfeiffera,Pfeiffera_asuntapatensis,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pfeiffera
Pfeiffera,Pfeiffera_boliviana,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pfeiffera
Pfeiffera,Pfeiffera_ianthothele,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pfeiffera
Pfeiffera,Pfeiffera_miyagawae,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pfeiffera
Pfeiffera,Pfeiffera_monacantha,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pfeiffera
Pfeiffera,Pfeiffera_paranganiensis,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Pfeiffera
Pilosocereus,Pilosocereus_albisummus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_alensis,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_arrabidae,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_aureispinus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_aurisetus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_azulensis,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_brasiliensis,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_brooksianus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_catingicola,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_chrysacanthus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_chrysostele,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_collinsii,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_densiareolatus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_diersianus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_flavipulvinatus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_flexibilispinus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_floccosus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_fulvilanatus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_gaumeri,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_glaucochrous,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_juaruensis,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_lanuginosus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_leucocephalus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_machrisii,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_magnificus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_millspaughii,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_moritzianus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_multicostatus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_oligolepis,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_pachycladus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_parvus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_pentaedrophorus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_piauhyensis,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_polygonus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_purpusii,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_pusillibaccatus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_robinii,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_ulei,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pilosocereus,Pilosocereus_vilaboensis,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Polaskia,Polaskia_chende,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Stenocerinae
Polaskia,Polaskia_chichipe,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Stenocerinae
Portulaca,Portulaca_amilis,Portulaca,Portulaca,Outgroup,Portulacaceae,,,,Portulaca
Portulaca,Portulaca_eruca,Portulaca,Portulaca,Outgroup,Portulacaceae,,,,Portulaca
Portulaca,Portulaca_fluvialis,Portulaca,Portulaca,Outgroup,Portulacaceae,,,,Portulaca
Portulaca,Portulaca_fulgens,Portulaca,Portulaca,Outgroup,Portulacaceae,,,,Portulaca
Portulaca,Portulaca_grandiflora,Portulaca,Portulaca,Outgroup,Portulacaceae,,,,Portulaca
Portulaca,Portulaca_halimoides,Portulaca,Portulaca,Outgroup,Portulacaceae,,,,Portulaca
Portulaca,Portulaca_molokiniensis,Portulaca,Portulaca,Outgroup,Portulacaceae,,,,Portulaca
Portulaca,Portulaca_okinawensis,Portulaca,Portulaca,Outgroup,Portulacaceae,,,,Portulaca
Portulaca,Portulaca_psammotropha,Portulaca,Portulaca,Outgroup,Portulacaceae,,,,Portulaca
Portulaca,Portulaca_umbraticola,Portulaca,Portulaca,Outgroup,Portulacaceae,,,,Portulaca
Portulaca,Portulaca_oleracea,Portulaca,Portulaca,Outgroup,Portulacaceae,,,,Portulaca
Portulaca,Portulaca_pilosa,Portulaca,Portulaca,Outgroup,Portulacaceae,,,,Portulaca
Portulaca,Portulaca_quadrifida,Portulaca,Portulaca,Outgroup,Portulacaceae,,,,Portulaca
Portulaca,Portulaca_sclerocarpa,Portulaca,Portulaca,Outgroup,Portulacaceae,,,,Portulaca
Portulaca,Portulaca_tuberosa,Portulaca,Portulaca,Outgroup,Portulacaceae,,,,Portulaca
Portulaca,Portulaca_villosa,Portulaca,Portulaca,Outgroup,Portulacaceae,,,,Portulaca
Talinum,Talinum_arnottii,Talinum,Talinum,Outgroup,Talinaceae,,,,Talinum
Talinum,Talinum_caffrum,Talinum,Talinum,Outgroup,Talinaceae,,,,Talinum
Talinum,Talinum_fruticosum,Talinum,Talinum,Outgroup,Talinaceae,,,,Talinum
Talinum,Talinum_galapagosum,Talinum,Talinum,Outgroup,Talinaceae,,,,Talinum
Talinum,Talinum_lineare,Talinum,Talinum,Outgroup,Talinaceae,,,,Talinum
Talinum,Talinum_paniculatum,Talinum,Talinum,Outgroup,Talinaceae,,,,Talinum
Talinum,Talinum_paraguayense,Talinum,Talinum,Outgroup,Talinaceae,,,,Talinum
Talinum,Talinum_polygaloides,Talinum,Talinum,Outgroup,Talinaceae,,,,Talinum
Talinum,Talinum_portulacifolium,Talinum,Talinum,Outgroup,Talinaceae,,,,Talinum
Talinum,Talinum_spathulatum,Talinum,Talinum,Outgroup,Talinaceae,,,,Talinum
Talinum,Talinum_tenuissimum,Talinum,Talinum,Outgroup,Talinaceae,,,,Talinum
Talinella,Talinella_dauphinensis,Talinella,Talinella,Outgroup,Talinaceae,,,,Talinella
Talinella,Talinella_microphylla,Talinella,Talinella,Outgroup,Talinaceae,,,,Talinella
Talinella,Talinella_pachypoda,Talinella,Talinella,Outgroup,Talinaceae,,,,Talinella
Praecereus,Praecereus_euchlorus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Praecereus,Praecereus_saxicola,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pseudorhipsalis,Pseudorhipsalis_acuminata,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Hylocereeae
Pseudorhipsalis,Pseudorhipsalis_alata,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Hylocereeae
Pseudorhipsalis,Pseudorhipsalis_amazonica,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Hylocereeae
Pseudorhipsalis,Pseudorhipsalis_himantoclada,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Hylocereeae
Pseudorhipsalis,Pseudorhipsalis_lankesteri,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,Hylocereeae
Pterocactus,Pterocactus_araucanus,Tephrocacteae,Tephrocacteae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Tephrocacteae
Pterocactus,Pterocactus_australis,Tephrocacteae,Tephrocacteae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Tephrocacteae
Pterocactus,Pterocactus_fischeri,Tephrocacteae,Tephrocacteae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Tephrocacteae
Pterocactus,Pterocactus_gonjianii,Tephrocacteae,Tephrocacteae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Tephrocacteae
Pterocactus,Pterocactus_hickenii,Tephrocacteae,Tephrocacteae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Tephrocacteae
Pterocactus,Pterocactus_megliolii,Tephrocacteae,Tephrocacteae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Tephrocacteae
Pterocactus,Pterocactus_neuquensis,Tephrocacteae,Tephrocacteae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Tephrocacteae
Pterocactus,Pterocactus_reticulatus,Tephrocacteae,Tephrocacteae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Tephrocacteae
Pterocactus,Pterocactus_tuberosus,Tephrocacteae,Tephrocacteae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Tephrocacteae
Pterocereus,Pterocereus_gaumeri,Core I,Core I,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae I,
Punotia,Punotia_lagopus,Tephrocacteae,Tephrocacteae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Tephrocacteae
Pygmaeocereus,Pygmaeocereus_bieblii,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Pygmaeocereus,Pygmaeocereus_bylesianus,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Quiabentia,Quiabentia_verticillata,Cylindropuntieae,Cylindropuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Cylindropuntieae
Quiabentia,Quiabentia_zehntneri,Cylindropuntieae,Cylindropuntieae,Opuntioideae,Cactaceae,Cactaceae,Opuntioideae,,Cylindropuntieae
Rapicactus,Rapicactus_beguinii,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Rapicactus,Rapicactus_booleanus,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Rapicactus,Rapicactus_mandragora,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Rapicactus,Rapicactus_subterraneus,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Rapicactus,Rapicactus_zaragosae,Cacteae,Cacteae,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Cacteae,
Rauhocereus,Rauhocereus_riosaniensis,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Rebutia,Rebutia_fabrisii,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Rebutia,Rebutia_minuscula,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
Rebutia,Rebutia_padcayensis,Core II,BCT,Cactoideae,Cactaceae,Cactaceae,Cactoideae,Core Cactoideae II,BCT
